video_name,test,src,video_target_bitrate,video_height,video_width,video_frame_rate,video_bitrate,video_duration,video_codec,video_size,video_bitrate_log,score_type,score
american_football_harmonic_2000kbps_1080p_59.94fps_vp9.mkv,test_1,american_football_harmonic,2000,1080,1920,59.94,1947.79,9.994,vp9,2.376246735839844,3.289542131825213,MOS,3.51724137931034
american_football_harmonic_7500kbps_1080p_59.94fps_vp9.mkv,test_1,american_football_harmonic,7500,1080,1920,59.94,7137.15,9.994,vp9,8.707113903808594,3.8535248243298192,VMAF,4.08
american_football_harmonic_7500kbps_1080p_59.94fps_vp9.mkv,test_1,american_football_harmonic,7500,1080,1920,59.94,7137.15,9.994,vp9,8.707113903808594,3.8535248243298192,P.1204.3,3.893934894206581
american_football_harmonic_7500kbps_1080p_59.94fps_vp9.mkv,test_1,american_football_harmonic,7500,1080,1920,59.94,7137.15,9.994,vp9,8.707113903808594,3.8535248243298192,MOS,4.24137931034483
american_football_harmonic_15000kbps_1080p_59.94fps_vp9.mkv,test_1,american_football_harmonic,15000,1080,1920,59.94,14556.92,9.994,vp9,17.759015927734374,4.163069495272073,VMAF,4.4399999999999995
american_football_harmonic_15000kbps_1080p_59.94fps_vp9.mkv,test_1,american_football_harmonic,15000,1080,1920,59.94,14556.92,9.994,vp9,17.759015927734374,4.163069495272073,P.1204.3,4.108940309424089
american_football_harmonic_15000kbps_1080p_59.94fps_vp9.mkv,test_1,american_football_harmonic,15000,1080,1920,59.94,14556.92,9.994,vp9,17.759015927734374,4.163069495272073,MOS,4.37931034482759
american_football_harmonic_7500kbps_2160p_59.94fps_vp9.mkv,test_1,american_football_harmonic,7500,2160,3840,59.94,7104.23,9.994,vp9,8.666952468261718,3.851517013315855,VMAF,4.08
american_football_harmonic_7500kbps_2160p_59.94fps_vp9.mkv,test_1,american_football_harmonic,7500,2160,3840,59.94,7104.23,9.994,vp9,8.666952468261718,3.851517013315855,P.1204.3,4.008386350101352
american_football_harmonic_7500kbps_2160p_59.94fps_vp9.mkv,test_1,american_football_harmonic,7500,2160,3840,59.94,7104.23,9.994,vp9,8.666952468261718,3.851517013315855,MOS,4.2758620689655205
american_football_harmonic_15000kbps_2160p_59.94fps_vp9.mkv,test_1,american_football_harmonic,15000,2160,3840,59.94,14189.54,9.994,vp9,17.310823090820314,4.151968316620277,VMAF,4.4399999999999995
american_football_harmonic_15000kbps_2160p_59.94fps_vp9.mkv,test_1,american_football_harmonic,15000,2160,3840,59.94,14189.54,9.994,vp9,17.310823090820314,4.151968316620277,P.1204.3,4.3603037474022255
american_football_harmonic_15000kbps_2160p_59.94fps_vp9.mkv,test_1,american_football_harmonic,15000,2160,3840,59.94,14189.54,9.994,vp9,17.310823090820314,4.151968316620277,MOS,4.41379310344828
american_football_harmonic_40000kbps_2160p_59.94fps_vp9.mkv,test_1,american_football_harmonic,40000,2160,3840,59.94,37970.85,9.994,vp9,46.323324572753904,4.579450319188197,VMAF,4.720000000000001
american_football_harmonic_40000kbps_2160p_59.94fps_vp9.mkv,test_1,american_football_harmonic,40000,2160,3840,59.94,37970.85,9.994,vp9,46.323324572753904,4.579450319188197,P.1204.3,4.51901626601271
american_football_harmonic_40000kbps_2160p_59.94fps_vp9.mkv,test_1,american_football_harmonic,40000,2160,3840,59.94,37970.85,9.994,vp9,46.323324572753904,4.579450319188197,MOS,4.79310344827586
bigbuck_bunny_8bit_200kbps_360p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,200,360,640,60,205.12,10.033008,h264,0.251217114375,2.3120080078387235,VMAF,1.44
bigbuck_bunny_8bit_200kbps_360p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,200,360,640,60,205.12,10.033008,h264,0.251217114375,2.3120080078387235,P.1204.3,1.3098376356770045
bigbuck_bunny_8bit_200kbps_360p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,200,360,640,60,205.12,10.033008,h264,0.251217114375,2.3120080078387235,MOS,1.51724137931034
bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,750,360,640,60,753.94,10.033008,h264,0.9233747621484376,2.8773367852520733,VMAF,2.3600000000000003
bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,750,360,640,60,753.94,10.033008,h264,0.9233747621484376,2.8773367852520733,P.1204.3,2.3227814920179575
bigbuck_bunny_8bit_750kbps_360p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,750,360,640,60,753.94,10.033008,h264,0.9233747621484376,2.8773367852520733,MOS,2.24137931034483
bigbuck_bunny_8bit_750kbps_720p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,750,720,1280,60,759.6,10.033008,h264,0.9303067476562501,2.88058495606498,VMAF,3
bigbuck_bunny_8bit_750kbps_720p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,750,720,1280,60,759.6,10.033008,h264,0.9303067476562501,2.88058495606498,P.1204.3,2.6291639046564157
bigbuck_bunny_8bit_750kbps_720p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,750,720,1280,60,759.6,10.033008,h264,0.9303067476562501,2.88058495606498,MOS,2.79310344827586
bigbuck_bunny_8bit_2000kbps_720p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,2000,720,1280,60,1994.69,10.033008,h264,2.442961514589844,3.2998754104234944,VMAF,3.8
bigbuck_bunny_8bit_2000kbps_720p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,2000,720,1280,60,1994.69,10.033008,h264,2.442961514589844,3.2998754104234944,P.1204.3,3.374257836559712
bigbuck_bunny_8bit_2000kbps_720p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,2000,720,1280,60,1994.69,10.033008,h264,2.442961514589844,3.2998754104234944,MOS,3.4137931034482794
bigbuck_bunny_8bit_2000kbps_1080p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,2000,1080,1920,60,2003.46,10.033008,h264,2.4537024179296876,3.3017806759662767,VMAF,3.92
bigbuck_bunny_8bit_2000kbps_1080p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,2000,1080,1920,60,2003.46,10.033008,h264,2.4537024179296876,3.3017806759662767,P.1204.3,3.507706429941674
bigbuck_bunny_8bit_2000kbps_1080p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,2000,1080,1920,60,2003.46,10.033008,h264,2.4537024179296876,3.3017806759662767,MOS,3.3448275862069
bigbuck_bunny_8bit_7500kbps_1080p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,7500,1080,1920,60,7404.33,10.033008,h264,9.06832301326172,3.8694857663727715,VMAF,4.52
bigbuck_bunny_8bit_7500kbps_1080p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,7500,1080,1920,60,7404.33,10.033008,h264,9.06832301326172,3.8694857663727715,P.1204.3,4.195903498774038
bigbuck_bunny_8bit_7500kbps_1080p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,7500,1080,1920,60,7404.33,10.033008,h264,9.06832301326172,3.8694857663727715,MOS,4.2758620689655205
bigbuck_bunny_8bit_15000kbps_1080p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,15000,1080,1920,60,14794.94,10.033008,h264,18.119842697695315,4.170113208244759,VMAF,4.6
bigbuck_bunny_8bit_15000kbps_1080p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,15000,1080,1920,60,14794.94,10.033008,h264,18.119842697695315,4.170113208244759,P.1204.3,4.208691924591056
bigbuck_bunny_8bit_15000kbps_1080p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,15000,1080,1920,60,14794.94,10.033008,h264,18.119842697695315,4.170113208244759,MOS,4.20689655172414
bigbuck_bunny_8bit_7500kbps_2160p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,7500,2160,3840,60,7485.32,10.033008,h264,9.167514092109375,3.8742103713141502,VMAF,4.6
bigbuck_bunny_8bit_7500kbps_2160p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,7500,2160,3840,60,7485.32,10.033008,h264,9.167514092109375,3.8742103713141502,P.1204.3,4.328800959192556
bigbuck_bunny_8bit_7500kbps_2160p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,7500,2160,3840,60,7485.32,10.033008,h264,9.167514092109375,3.8742103713141502,MOS,4.48275862068965
bigbuck_bunny_8bit_15000kbps_2160p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,15000,2160,3840,60,14808.1,10.033008,h264,18.13596017636719,4.170499338571803,VMAF,4.8
bigbuck_bunny_8bit_15000kbps_2160p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,15000,2160,3840,60,14808.1,10.033008,h264,18.13596017636719,4.170499338571803,P.1204.3,4.575867782503651
bigbuck_bunny_8bit_15000kbps_2160p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,15000,2160,3840,60,14808.1,10.033008,h264,18.13596017636719,4.170499338571803,MOS,4.58620689655172
bigbuck_bunny_8bit_40000kbps_2160p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,40000,2160,3840,60,39348.77,10.033008,h264,48.19171437990234,4.594931161331383,VMAF,4.88
bigbuck_bunny_8bit_40000kbps_2160p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,40000,2160,3840,60,39348.77,10.033008,h264,48.19171437990234,4.594931161331383,P.1204.3,4.763888088362354
bigbuck_bunny_8bit_40000kbps_2160p_60.0fps_h264.mp4,test_1,bigbuck_bunny_8bit,40000,2160,3840,60,39348.77,10.033008,h264,48.19171437990234,4.594931161331383,MOS,4.86206896551724
bigbuck_bunny_8bit_200kbps_360p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,200,360,640,60,195.06,10.033008,hevc,0.23889630621093752,2.2901682198797704,VMAF,1.52
bigbuck_bunny_8bit_200kbps_360p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,200,360,640,60,195.06,10.033008,hevc,0.23889630621093752,2.2901682198797704,P.1204.3,1.8559428977167889
bigbuck_bunny_8bit_200kbps_360p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,200,360,640,60,195.06,10.033008,hevc,0.23889630621093752,2.2901682198797704,MOS,1.58620689655172
bigbuck_bunny_8bit_750kbps_360p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,750,360,640,60,744.08,10.033008,hevc,0.9112989004687501,2.871619631366783,VMAF,2.3600000000000003
bigbuck_bunny_8bit_750kbps_360p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,750,360,640,60,744.08,10.033008,hevc,0.9112989004687501,2.871619631366783,P.1204.3,2.501503725692515
bigbuck_bunny_8bit_750kbps_360p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,750,360,640,60,744.08,10.033008,hevc,0.9112989004687501,2.871619631366783,MOS,2.3448275862069
bigbuck_bunny_8bit_750kbps_720p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,750,720,1280,60,727.53,10.033008,hevc,0.8910295788867187,2.8618509063394963,VMAF,3.24
bigbuck_bunny_8bit_750kbps_720p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,750,720,1280,60,727.53,10.033008,hevc,0.8910295788867187,2.8618509063394963,P.1204.3,3.0727769304318615
bigbuck_bunny_8bit_750kbps_720p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,750,720,1280,60,727.53,10.033008,hevc,0.8910295788867187,2.8618509063394963,MOS,2.8275862068965503
bigbuck_bunny_8bit_2000kbps_720p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,2000,720,1280,60,1970.36,10.033008,hevc,2.413163774765625,3.2945455823696146,VMAF,3.88
bigbuck_bunny_8bit_2000kbps_720p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,2000,720,1280,60,1970.36,10.033008,hevc,2.413163774765625,3.2945455823696146,P.1204.3,3.563652225992869
bigbuck_bunny_8bit_2000kbps_720p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,2000,720,1280,60,1970.36,10.033008,hevc,2.413163774765625,3.2945455823696146,MOS,3.51724137931034
bigbuck_bunny_8bit_2000kbps_1080p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,2000,1080,1920,60,1932.17,10.033008,hevc,2.366391243574219,3.2860453347160674,VMAF,4.12
bigbuck_bunny_8bit_2000kbps_1080p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,2000,1080,1920,60,1932.17,10.033008,hevc,2.366391243574219,3.2860453347160674,P.1204.3,3.830752898683298
bigbuck_bunny_8bit_2000kbps_1080p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,2000,1080,1920,60,1932.17,10.033008,hevc,2.366391243574219,3.2860453347160674,MOS,3.724137931034479
bigbuck_bunny_8bit_7500kbps_1080p_60.0fps_hevc.mp4,test_1,bigbuck_bunny_8bit,7500,1080,1920,60,7493.07,10.033008,hevc,9.177005768378907,3.874659789781036,VMAF,4.52
